sector,property_type,built_up_area,bedRoom,bathroom,balcony,agePossession,servant room,store room,furnishing_type,luxury_category,floor_category,price
65.0,0.0,1800.0,3.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,1.55
45.0,0.0,1585.813052774588,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.27
72.0,0.0,1356.964820139217,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.1
99.0,0.0,1475.4788666976312,2.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,1.07
113.0,0.0,800.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,0.46
75.0,0.0,1082.3687564021054,3.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,1.75
113.0,0.0,782.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.22
100.0,0.0,1223.5938225731536,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.87
69.0,0.0,785.2729999999999,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.6
93.0,0.0,1922.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,1.4
41.0,1.0,1400.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.15
26.0,1.0,4473.241999999999,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,6.95
49.0,0.0,944.382,2.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,0.39
107.0,0.0,847.8856664909533,2.0,2.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.78
33.0,1.0,975.198,3.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,3.25
99.0,0.0,1428.5854377734497,2.0,2.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,1.25
74.0,0.0,688.8659999999999,1.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,0.7
27.0,0.0,1453.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.95
49.0,1.0,2236.621,4.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.9
97.0,0.0,1644.1815130046668,3.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,1.25
94.0,0.0,809.6927542963307,2.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.6
113.0,0.0,440.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.26
62.0,0.0,3049.9298653042265,4.0,4.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,6.44
105.0,0.0,1440.2924875230756,3.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,1.25
15.0,1.0,2012.991,5.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0
45.0,0.0,1686.8841151881095,3.0,3.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,0.95
75.0,0.0,1844.0,3.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,2.0,2.6
59.0,1.0,3059.7719999999995,6.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,12.5
83.0,0.0,1300.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.25
109.0,0.0,1355.904,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.57
99.0,0.0,2030.56073025958,3.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,1.84
107.0,0.0,1341.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.6
11.0,0.0,629.7445948994848,2.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,0.38
23.0,1.0,894.627,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.07
65.0,0.0,539.7951695308872,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6
14.0,1.0,1825.099,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.6
80.0,0.0,1383.6730143985135,3.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.37
99.0,0.0,1616.0,3.0,4.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,1.25
56.0,0.0,1600.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,1.5
37.0,1.0,894.627,3.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
52.0,0.0,1265.8167673014398,3.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
49.0,1.0,2236.621,3.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.25
80.0,0.0,1214.5875522526708,2.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.2
42.0,1.0,1074.601,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.75
113.0,0.0,817.159,2.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,0.65
13.0,0.0,2289.723176962378,3.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.6
107.0,0.0,1221.18,3.0,3.0,4.0,3.0,0.0,0.0,1.0,2.0,0.0,0.82
15.0,1.0,2490.0,8.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.8
12.0,0.0,2204.25,4.0,5.0,4.0,3.0,1.0,0.0,2.0,2.0,1.0,3.0
97.0,0.0,1587.2468284552565,3.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0,1.4
113.0,0.0,972.58035299582,3.0,2.0,4.0,4.0,0.0,0.0,1.0,2.0,2.0,0.79
8.0,0.0,2066.311412164331,3.0,4.0,4.0,3.0,1.0,0.0,1.0,2.0,2.0,2.6
13.0,0.0,1797.0,3.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,2.0,1.75
57.0,0.0,503.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.87
109.0,0.0,409.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,0.2
18.0,0.0,2225.56,3.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,3.29
54.0,1.0,1440.434,5.0,5.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,3.6
113.0,0.0,1113.3349999999998,3.0,2.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,0.9
46.0,0.0,659.0,2.0,3.0,2.0,4.0,0.0,0.0,1.0,1.0,2.0,0.45
45.0,0.0,1068.1,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.78
19.0,0.0,2903.0,4.0,4.0,4.0,4.0,1.0,0.0,2.0,2.0,0.0,2.75
33.0,1.0,4491.218,6.0,6.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,19.0
93.0,0.0,766.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.85
65.0,0.0,2584.585,4.0,4.0,4.0,2.0,0.0,1.0,0.0,2.0,2.0,2.05
94.0,0.0,1700.0,3.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,2.5
46.0,0.0,1156.0952159777055,3.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0
65.0,0.0,2000.0,4.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,2.05
91.0,0.0,1418.7936314587714,3.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,1.5
77.0,0.0,1770.0110934430604,3.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,2.32
113.0,0.0,743.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.2
67.0,0.0,1946.9038550859264,3.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0
90.0,0.0,1431.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.69
82.0,0.0,2683.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,2.35
80.0,0.0,1630.2317696237808,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,2.06
103.0,0.0,992.3360427310728,2.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,2.0,0.86
69.0,1.0,1073.638,2.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.25
113.0,0.0,474.973,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.22
13.0,1.0,6191.02,4.0,4.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,6.75
27.0,0.0,1727.363910822109,3.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,1.51
113.0,0.0,556.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.35
103.0,0.0,1414.5399999999995,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.71
12.0,0.0,978.23,2.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,0.98
62.0,0.0,2874.876,3.0,3.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,6.02
100.0,0.0,1715.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.3
55.0,0.0,602.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.65
57.0,0.0,1471.12,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.85
30.0,1.0,4175.032999999999,9.0,9.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,5.5
10.0,0.0,1350.982,3.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,1.82
79.0,0.0,1120.0701346957733,2.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.15
13.0,1.0,2137.218,3.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.87
46.0,0.0,1367.500464468184,3.0,2.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.5
107.0,0.0,1928.019739897817,4.0,4.0,3.0,3.0,1.0,0.0,1.0,2.0,0.0,1.25
91.0,0.0,2230.629,3.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,2.0,2.5
72.0,0.0,2329.1056957873334,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0
6.0,0.0,1620.2348722294682,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.95
49.0,0.0,503.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.21
3.0,1.0,1329.475,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
16.0,0.0,3330.161,4.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0
76.0,0.0,1041.8221086855551,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,1.32
91.0,0.0,1215.4591267998142,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,1.1
91.0,0.0,1058.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.25
63.0,0.0,1382.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,5.7
27.0,0.0,559.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2
95.0,0.0,1610.4760798885277,3.0,4.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.97
35.0,1.0,858.8889999999999,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.7
65.0,0.0,1727.363910822109,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.39
79.0,0.0,1845.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,1.78
11.0,0.0,745.576,3.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,0.6
8.0,0.0,1295.547143520669,3.0,2.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1.3
100.0,0.0,1471.25,3.0,2.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,1.45
75.0,0.0,2280.0,3.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,2.86
29.0,0.0,1567.5961229789193,3.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,2.79
8.0,0.0,2060.305387830934,3.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.73
13.0,1.0,5367.976,4.0,5.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,6.8
107.0,0.0,1562.6279999999997,3.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,0.7
27.0,0.0,1273.079888527636,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.95
33.0,1.0,2415.525,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,6.75
18.0,1.0,6312.250999999999,4.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,1.0,7.46
20.0,1.0,1860.837,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.71
113.0,0.0,586.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4
100.0,1.0,3175.011,4.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,2.5
19.0,0.0,2047.766,4.0,4.0,4.0,4.0,0.0,0.0,1.0,2.0,0.0,2.37
83.0,0.0,1431.4959371220102,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3
6.0,0.0,1608.7322649056337,3.0,4.0,3.0,3.0,1.0,0.0,1.0,2.0,0.0,1.9
49.0,0.0,1006.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.46
113.0,0.0,518.1994890849976,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.27
94.0,0.0,1882.1168137482584,3.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,2.0,2.3
80.0,0.0,1383.6730143985135,3.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.3
27.0,0.0,1273.079888527636,2.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.01
107.0,0.0,1167.8130515559685,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.79
113.0,0.0,538.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,0.26
13.0,1.0,2415.525,4.0,4.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,6.0
29.0,0.0,2600.0,3.0,4.0,4.0,3.0,1.0,0.0,2.0,2.0,2.0,4.3
101.0,0.0,1304.0,2.0,2.0,4.0,3.0,0.0,0.0,2.0,2.0,2.0,1.45
30.0,1.0,1988.167,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.4
12.0,0.0,2107.9514630747794,3.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,3.75
10.0,0.0,782.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.46
2.0,0.0,5218.213655364608,4.0,5.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,5.25
33.0,1.0,4491.218,6.0,7.0,4.0,1.0,1.0,1.0,0.0,2.0,2.0,17.3
98.0,0.0,388.05225963423305,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.27
7.0,0.0,1738.968024638401,3.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,1.12
85.0,0.0,2515.551385709839,4.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,3.9
19.0,0.0,2569.0,4.0,4.0,4.0,4.0,1.0,0.0,1.0,2.0,0.0,3.25
85.0,0.0,2294.177891314445,3.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,4.1
6.0,0.0,1700.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.9
101.0,0.0,2002.0,3.0,3.0,4.0,3.0,0.0,0.0,1.0,2.0,2.0,1.3
77.0,0.0,2206.0520204366003,3.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,3.15
2.0,0.0,8996.876683697166,5.0,6.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,7.5
109.0,0.0,690.0933581049699,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.33
94.0,0.0,1369.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.64
13.0,1.0,5367.976,4.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,5.65
109.0,0.0,664.0,2.0,2.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.4
80.0,0.0,1093.433,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.75
6.0,0.0,2600.0,4.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,2.5
13.0,0.0,2366.13121226196,4.0,4.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.97
12.0,0.0,1864.9651755443908,3.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,3.35
49.0,0.0,727.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.43
80.0,0.0,1419.6980956804457,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.46
72.0,0.0,3875.90926157915,4.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,9.2
105.0,0.0,2453.4823502090107,4.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,1.65
63.0,1.0,2430.001278948041,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.7
105.0,0.0,2139.437538430042,4.0,5.0,2.0,3.0,1.0,0.0,1.0,2.0,2.0,1.3
105.0,0.0,2126.8355782628887,4.0,4.0,4.0,3.0,1.0,0.0,1.0,2.0,2.0,1.6
92.0,1.0,894.627,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.82
47.0,1.0,1825.099,6.0,6.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,3.9
53.0,1.0,2460.358,6.0,4.0,4.0,2.0,1.0,1.0,0.0,2.0,2.0,7.35
12.0,0.0,1174.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,0.97
83.0,0.0,1331.572224802601,3.0,3.0,4.0,3.0,0.0,0.0,1.0,2.0,1.0,0.97
98.0,0.0,1551.9837436135622,3.0,3.0,4.0,3.0,0.0,0.0,1.0,2.0,2.0,0.85
59.0,0.0,2400.0,3.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,2.7
95.0,1.0,2147.169,3.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,4.7
19.0,0.0,1795.246,3.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0
6.0,0.0,1359.863,2.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.42
97.0,0.0,1611.2286019089852,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.15
6.0,0.0,909.607,2.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,1.1
7.0,0.0,1224.4653971202972,2.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,0.88
3.0,0.0,2627.0,4.0,6.0,4.0,3.0,1.0,0.0,1.0,1.0,2.0,1.6
13.0,0.0,1691.4356711565258,3.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.3
27.0,0.0,1407.980260102183,2.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.98
80.0,0.0,1410.6918253599629,3.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.32
83.0,0.0,1900.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,1.68
58.0,0.0,652.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.26
13.0,0.0,2534.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.5
80.0,0.0,1419.6980956804457,3.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.7
77.0,0.0,3160.0,4.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,4.5
6.0,0.0,748.9566246254485,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.97
113.0,0.0,523.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.28
96.0,0.0,1775.875519567202,4.0,4.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,2.55
99.0,0.0,1900.0,3.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,1.25
113.0,0.0,584.8265211333024,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.28
8.0,0.0,2598.0,4.0,5.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.75
98.0,0.0,532.6743834306719,2.0,2.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,0.36
111.0,0.0,1750.0,3.0,5.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.08
107.0,0.0,1605.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.71
20.0,0.0,2000.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.15
96.0,0.0,2114.578895178514,4.0,5.0,4.0,3.0,1.0,0.0,2.0,0.0,2.0,2.95
52.0,0.0,1934.31444496052,3.0,4.0,2.0,4.0,0.0,0.0,1.0,1.0,2.0,4.2
11.0,0.0,598.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.36
18.0,0.0,1677.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,3.1
80.0,0.0,1202.8697166744078,3.0,3.0,1.0,4.0,1.0,0.0,1.0,2.0,2.0,0.74
7.0,0.0,1280.2461681374823,2.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.2
100.0,0.0,1471.25,3.0,2.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,1.45
6.0,0.0,1747.2164421737111,3.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,1.75
103.0,0.0,1591.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.2
103.0,0.0,1414.5399999999995,3.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.2
91.0,0.0,1698.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8
41.0,1.0,4491.218,5.0,7.0,4.0,3.0,1.0,0.0,1.0,2.0,2.0,11.75
62.0,0.0,3242.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,5.0
96.0,0.0,994.03,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.75
100.0,0.0,2126.8355782628887,4.0,4.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,1.54
11.0,0.0,1204.8383116268155,2.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.75
12.0,1.0,2664.086,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.34
56.0,1.0,3220.807,3.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,8.2
105.0,0.0,1214.5875522526708,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.65
83.0,0.0,1450.0,3.0,3.0,4.0,3.0,0.0,0.0,2.0,1.0,1.0,1.2
8.0,0.0,2060.305387830934,3.0,4.0,4.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0
107.0,0.0,2549.0,4.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,0.0,1.19
78.0,0.0,1151.0859281808237,2.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,1.4
49.0,0.0,1062.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.36
11.0,0.0,1229.0169530887133,2.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.9
93.0,0.0,1580.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,1.1
94.0,0.0,2865.543427775198,4.0,5.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0
79.0,0.0,1207.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.93
105.0,0.0,1700.0,3.0,3.0,4.0,3.0,0.0,0.0,1.0,2.0,2.0,1.3
87.0,0.0,1281.117742684626,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4
8.0,0.0,2560.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,1.95
113.0,0.0,1186.3846529475625,2.0,2.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,1.01
30.0,1.0,3059.7719999999995,3.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,5.1
84.0,0.0,592.1969768134975,2.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.65
29.0,1.0,2352.93,7.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,4.75
85.0,0.0,2923.9389224338133,4.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,4.25
19.0,0.0,2200.0,3.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,3.35
7.0,1.0,4672.048,4.0,5.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,3.15
12.0,0.0,2047.766,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
6.0,0.0,1737.3385973060847,3.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,1.75
62.0,0.0,2491.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,7.4
91.0,0.0,1216.3118736730105,3.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,1.3
110.0,0.0,656.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.5
99.0,0.0,2044.0,3.0,3.0,4.0,4.0,0.0,0.0,1.0,2.0,0.0,1.83
27.0,1.0,3976.227,6.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,5.0
57.0,1.0,2000.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,4.05
12.0,0.0,1539.394333488156,3.0,3.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,2.6
99.0,0.0,1336.026939154668,3.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,0.88
90.0,0.0,1115.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.62
8.0,0.0,3009.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.35
113.0,0.0,1132.7478975328872,2.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.96
65.0,0.0,2900.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,2.0,1.0,2.45
11.0,0.0,2124.124013005109,3.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,1.49
87.0,0.0,1300.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.48
97.0,0.0,1389.5144446471606,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.3
97.0,0.0,1600.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,1.76
59.0,1.0,3220.807,3.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,12.0
84.0,0.0,1545.4597242716309,3.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.15
80.0,0.0,2825.2453220672523,4.0,6.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,3.1
6.0,0.0,1317.1563616125054,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,1.45
